,composition,Atoms,All Charges,Ind Charges,Cu(Uniq Charges),Mn(Uniq Charges),O(Uniq Charges),Is c_mixed,Raw_percentage,Charge_prob_per_ele,Charge_prob,normalized_charge_prob,Cu-2,Cu1,Cu2,Mn1,Mn2,Mn3,Mn4,O-2,O-1,formula,reduced_formula,mp-id,icsd_id,mp_FEPA,mp_eabovehull
756,Cu2Mn3O5,"[2, 3, 5]","(2, 2, 1, 1, 4, -2, -2, -2, -2, -2)","[[2], [1, 4], [-2]]",1,2,1,True,"[0.172, 0.172, 0.171, 0.171, 0.139, 0.799, 0.799, 0.799, 0.799, 0.799]","[0.172, 0.16033333333333336, 0.799]",0.022034289333333335,0.16529011479923122,False,False,True,True,False,False,True,True,False,Cu2Mn3O5,Mn3Cu2O5,[],[],NA,NA
757,Cu2Mn3O5,"[2, 3, 5]","(2, 2, 1, 2, 2, -2, -2, -2, -2, -1)","[[2], [1, 2], [-2, -1]]",1,2,2,True,"[0.172, 0.172, 0.171, 0.403, 0.403, 0.799, 0.799, 0.799, 0.799, 0.197]","[0.172, 0.32566666666666666, 0.6786000000000001]",0.0380115528,0.28514347937259116,False,False,True,True,True,False,False,True,True,Cu2Mn3O5,Mn3Cu2O5,[],[],NA,NA
758,Cu2Mn3O5,"[2, 3, 5]","(2, 2, 1, 2, 3, -2, -2, -2, -2, -2)","[[2], [1, 2, 3], [-2]]",1,3,1,True,"[0.172, 0.172, 0.171, 0.403, 0.153, 0.799, 0.799, 0.799, 0.799, 0.799]","[0.172, 0.24233333333333335, 0.799]",0.03330338533333334,0.24982518390653036,False,False,True,True,True,True,False,True,False,Cu2Mn3O5,Mn3Cu2O5,[],[],NA,NA
759,Cu2Mn3O5,"[2, 3, 5]","(2, 2, 2, 2, 2, -2, -2, -2, -2, -2)","[[2], [2], [-2]]",1,1,1,False,"[0.172, 0.172, 0.403, 0.403, 0.403, 0.799, 0.799, 0.799, 0.799, 0.799]","[0.172, 0.403, 0.799]",0.055383484000000004,0.41545893719806765,False,False,True,False,True,False,False,True,False,Cu2Mn3O5,Mn3Cu2O5,[],[],NA,NA
760,Cu2Mn4O1,"[2, 4, 1]","(-2, -2, 1, 1, 1, 2, -1)","[[-2], [1, 2], [-1]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.171, 0.171, 0.403, 0.197]","[0.351, 0.229, 0.197]",0.015834663,0.11878364786277376,True,False,False,True,True,False,False,False,True,Cu2Mn4O1,Mn4Cu2O,[],[],NA,NA
761,Cu2Mn4O1,"[2, 4, 1]","(-2, -2, 1, 1, 1, 3, -2)","[[-2], [1, 3], [-2]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.171, 0.171, 0.153, 0.799]","[0.351, 0.1665, 0.799]",0.0466947585,0.35028050490883594,True,False,False,True,False,True,False,True,False,Cu2Mn4O1,Mn4Cu2O,[],[],NA,NA
762,Cu2Mn4O1,"[2, 4, 1]","(-2, -2, 1, 1, 2, 2, -2)","[[-2], [1, 2], [-2]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.171, 0.403, 0.403, 0.799]","[0.351, 0.28700000000000003, 0.799]",0.08048886300000001,0.6037868162692848,True,False,False,True,True,False,False,True,False,Cu2Mn4O1,Mn4Cu2O,[],[],NA,NA
763,Cu2Mn4O2,"[2, 4, 2]","(-2, -2, 1, 1, 1, 3, -1, -1)","[[-2], [1, 3], [-1]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.171, 0.171, 0.153, 0.197, 0.197]","[0.351, 0.1665, 0.197]",0.011512975500000001,0.08636452999629622,True,False,False,True,False,True,False,False,True,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
764,Cu2Mn4O2,"[2, 4, 2]","(-2, -2, 1, 1, 1, 4, -2, -1)","[[-2], [1, 4], [-2, -1]]",1,2,2,True,"[0.351, 0.351, 0.171, 0.171, 0.171, 0.139, 0.799, 0.197]","[0.351, 0.163, 0.498]",0.028492074,0.21373315522383343,True,False,False,True,False,False,True,True,True,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
765,Cu2Mn4O2,"[2, 4, 2]","(-2, -2, 1, 1, 2, 2, -1, -1)","[[-2], [1, 2], [-1]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.171, 0.403, 0.403, 0.197, 0.197]","[0.351, 0.28700000000000003, 0.197]",0.019845189000000003,0.14886858924286497,True,False,False,True,True,False,False,False,True,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
766,Cu2Mn4O2,"[2, 4, 2]","(-2, -2, 1, 1, 2, 3, -2, -1)","[[-2], [1, 2, 3], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.171, 0.403, 0.153, 0.799, 0.197]","[0.351, 0.2245, 0.498]",0.039242150999999996,0.2943748058144209,True,False,False,True,True,True,False,True,True,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
767,Cu2Mn4O2,"[2, 4, 2]","(-2, -2, 1, 1, 2, 4, -2, -2)","[[-2], [1, 2, 4], [-2]]",1,3,1,True,"[0.351, 0.351, 0.171, 0.171, 0.403, 0.139, 0.799, 0.799]","[0.351, 0.22100000000000003, 0.799]",0.061979229000000004,0.46493688639551195,True,False,False,True,True,False,True,True,False,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
768,Cu2Mn4O2,"[2, 4, 2]","(-2, -2, 1, 1, 3, 3, -2, -2)","[[-2], [1, 3], [-2]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.171, 0.153, 0.153, 0.799, 0.799]","[0.351, 0.162, 0.799]",0.045432738,0.34081346423562414,True,False,False,True,False,True,False,True,False,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
769,Cu2Mn4O2,"[2, 4, 2]","(-2, -2, 1, 2, 2, 2, -2, -1)","[[-2], [1, 2], [-2, -1]]",1,2,2,True,"[0.351, 0.351, 0.171, 0.403, 0.403, 0.403, 0.799, 0.197]","[0.351, 0.34500000000000003, 0.498]",0.06030531,0.4523799911179297,True,False,False,True,True,False,False,True,True,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
770,Cu2Mn4O2,"[2, 4, 2]","(-2, -2, 1, 2, 2, 3, -2, -2)","[[-2], [1, 2, 3], [-2]]",1,3,1,True,"[0.351, 0.351, 0.171, 0.403, 0.403, 0.153, 0.799, 0.799]","[0.351, 0.28250000000000003, 0.799]",0.0792268425,0.594319775596073,True,False,False,True,True,True,False,True,False,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
771,Cu2Mn4O2,"[2, 4, 2]","(-2, -2, 2, 2, 2, 2, -2, -2)","[[-2], [2], [-2]]",1,1,1,False,"[0.351, 0.351, 0.403, 0.403, 0.403, 0.403, 0.799, 0.799]","[0.351, 0.403, 0.799]",0.113020947,0.8478260869565217,True,False,False,False,True,False,False,True,False,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
772,Cu2Mn4O2,"[2, 4, 2]","(-2, 1, 1, 1, 1, 1, -2, -1)","[[-2, 1], [1], [-2, -1]]",2,1,2,True,"[0.351, 0.414, 0.171, 0.171, 0.171, 0.171, 0.799, 0.197]","[0.38249999999999995, 0.171, 0.498]",0.032572935,0.24434571426603893,True,True,False,True,False,False,False,True,True,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
773,Cu2Mn4O2,"[2, 4, 2]","(-2, 1, 1, 1, 1, 2, -2, -2)","[[-2, 1], [1, 2], [-2]]",2,2,1,True,"[0.351, 0.414, 0.171, 0.171, 0.171, 0.403, 0.799, 0.799]","[0.38249999999999995, 0.229, 0.799]",0.0699864075,0.525002697162585,True,True,False,True,True,False,False,True,False,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
774,Cu2Mn4O2,"[2, 4, 2]","(-2, 2, 1, 1, 1, 1, -2, -2)","[[-2, 2], [1], [-2]]",2,1,1,True,"[0.351, 0.172, 0.171, 0.171, 0.171, 0.171, 0.799, 0.799]","[0.26149999999999995, 0.171, 0.799]",0.0357284835,0.26801704606753696,True,False,True,True,False,False,False,True,False,Cu2Mn4O2,Mn2CuO,[],[],NA,NA
775,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 1, 1, 4, -1, -1, -1)","[[-2], [1, 4], [-1]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.171, 0.171, 0.139, 0.197, 0.197, 0.197]","[0.351, 0.163, 0.197]",0.011270961000000001,0.08454905939577348,True,False,False,True,False,False,True,False,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
776,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 1, 2, 3, -1, -1, -1)","[[-2], [1, 2, 3], [-1]]",1,3,1,True,"[0.351, 0.351, 0.171, 0.171, 0.403, 0.153, 0.197, 0.197, 0.197]","[0.351, 0.2245, 0.197]",0.0155235015,0.11644947137638739,True,False,False,True,True,True,False,False,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
777,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 1, 2, 4, -2, -1, -1)","[[-2], [1, 2, 4], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.171, 0.403, 0.139, 0.799, 0.197, 0.197]","[0.351, 0.22100000000000003, 0.39766666666666667]",0.030847401,0.23140162931574706,True,False,False,True,True,False,True,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
778,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 1, 3, 3, -2, -1, -1)","[[-2], [1, 3], [-2, -1]]",1,2,2,True,"[0.351, 0.351, 0.171, 0.171, 0.153, 0.153, 0.799, 0.197, 0.197]","[0.351, 0.162, 0.39766666666666667]",0.022612122,0.1696247237518146,True,False,False,True,False,True,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
779,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 1, 3, 4, -2, -2, -1)","[[-2], [1, 3, 4], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.171, 0.153, 0.139, 0.799, 0.799, 0.197]","[0.351, 0.1585, 0.5983333333333334]",0.0332873775,0.24970510122225012,True,False,False,True,False,True,True,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
780,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 1, 4, 4, -2, -2, -2)","[[-2], [1, 4], [-2]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.171, 0.139, 0.139, 0.799, 0.799, 0.799]","[0.351, 0.15500000000000003, 0.799]",0.04346959500000001,0.3260869565217392,True,False,False,True,False,False,True,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
781,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 2, 2, 2, -1, -1, -1)","[[-2], [1, 2], [-1]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.403, 0.403, 0.403, 0.197, 0.197, 0.197]","[0.351, 0.34500000000000003, 0.197]",0.023855715000000003,0.17895353062295613,True,False,False,True,True,False,False,False,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
782,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 2, 2, 3, -2, -1, -1)","[[-2], [1, 2, 3], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.403, 0.403, 0.153, 0.799, 0.197, 0.197]","[0.351, 0.28250000000000003, 0.39766666666666667]",0.0394316325,0.2957962003696767,True,False,False,True,True,True,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
783,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 2, 2, 4, -2, -2, -1)","[[-2], [1, 2, 4], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.403, 0.403, 0.139, 0.799, 0.799, 0.197]","[0.351, 0.279, 0.5983333333333334]",0.05859418500000001,0.43954399521140564,True,False,False,True,True,False,True,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
784,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 2, 3, 3, -2, -2, -1)","[[-2], [1, 2, 3], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.403, 0.153, 0.153, 0.799, 0.799, 0.197]","[0.351, 0.22, 0.5983333333333334]",0.0462033,0.34659383134949545,True,False,False,True,True,True,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
785,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 2, 3, 4, -2, -2, -2)","[[-2], [1, 2, 3, 4], [-2]]",1,4,1,True,"[0.351, 0.351, 0.171, 0.403, 0.153, 0.139, 0.799, 0.799, 0.799]","[0.351, 0.21650000000000003, 0.799]",0.06071720850000001,0.4554698457223002,True,False,False,True,True,True,True,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
786,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 1, 3, 3, 3, -2, -2, -2)","[[-2], [1, 3], [-2]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.153, 0.153, 0.153, 0.799, 0.799, 0.799]","[0.351, 0.1575, 0.799]",0.0441707175,0.33134642356241234,True,False,False,True,False,True,False,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
787,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 2, 2, 2, 2, -2, -1, -1)","[[-2], [2], [-2, -1]]",1,1,2,True,"[0.351, 0.351, 0.403, 0.403, 0.403, 0.403, 0.799, 0.197, 0.197]","[0.351, 0.403, 0.39766666666666667]",0.056251142999999997,0.42196767698753873,True,False,False,False,True,False,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
788,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 2, 2, 2, 3, -2, -2, -1)","[[-2], [2, 3], [-2, -1]]",1,2,2,True,"[0.351, 0.351, 0.403, 0.403, 0.403, 0.153, 0.799, 0.799, 0.197]","[0.351, 0.3405, 0.5983333333333334]",0.0715101075,0.5364327253386509,True,False,False,False,True,True,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
789,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 2, 2, 2, 4, -2, -2, -2)","[[-2], [2, 4], [-2]]",1,2,1,True,"[0.351, 0.351, 0.403, 0.403, 0.403, 0.139, 0.799, 0.799, 0.799]","[0.351, 0.337, 0.799]",0.09451131300000001,0.7089761570827491,True,False,False,False,True,False,True,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
790,Cu2Mn4O3,"[2, 4, 3]","(-2, -2, 2, 2, 3, 3, -2, -2, -2)","[[-2], [2, 3], [-2]]",1,2,1,True,"[0.351, 0.351, 0.403, 0.403, 0.153, 0.153, 0.799, 0.799, 0.799]","[0.351, 0.278, 0.799]",0.077964822,0.5848527349228612,True,False,False,False,True,True,False,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
791,Cu2Mn4O3,"[2, 4, 3]","(-2, 1, 1, 1, 1, 1, -1, -1, -1)","[[-2, 1], [1], [-1]]",2,1,1,True,"[0.351, 0.414, 0.171, 0.171, 0.171, 0.171, 0.197, 0.197, 0.197]","[0.38249999999999995, 0.171, 0.197]",0.012885277499999999,0.09665884680805154,True,True,False,True,False,False,False,False,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
792,Cu2Mn4O3,"[2, 4, 3]","(-2, 1, 1, 1, 1, 2, -2, -1, -1)","[[-2, 1], [1, 2], [-2, -1]]",2,2,2,True,"[0.351, 0.414, 0.171, 0.171, 0.171, 0.403, 0.799, 0.197, 0.197]","[0.38249999999999995, 0.229, 0.39766666666666667]",0.034832617499999996,0.26129671160407336,True,True,False,True,True,False,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
793,Cu2Mn4O3,"[2, 4, 3]","(-2, 1, 1, 1, 1, 3, -2, -2, -1)","[[-2, 1], [1, 3], [-2, -1]]",2,2,2,True,"[0.351, 0.414, 0.171, 0.171, 0.171, 0.153, 0.799, 0.799, 0.197]","[0.38249999999999995, 0.1665, 0.5983333333333334]",0.03810560625,0.2858490208725952,True,True,False,True,False,True,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
794,Cu2Mn4O3,"[2, 4, 3]","(-2, 1, 1, 1, 1, 4, -2, -2, -2)","[[-2, 1], [1, 4], [-2]]",2,2,1,True,"[0.351, 0.414, 0.171, 0.171, 0.171, 0.139, 0.799, 0.799, 0.799]","[0.38249999999999995, 0.163, 0.799]",0.049815652499999995,0.37369187614629407,True,True,False,True,False,False,True,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
795,Cu2Mn4O3,"[2, 4, 3]","(-2, 1, 1, 1, 2, 2, -2, -2, -1)","[[-2, 1], [1, 2], [-2, -1]]",2,2,2,True,"[0.351, 0.414, 0.171, 0.171, 0.403, 0.403, 0.799, 0.799, 0.197]","[0.38249999999999995, 0.28700000000000003, 0.5983333333333334]",0.0656835375,0.4927247386812903,True,True,False,True,True,False,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
796,Cu2Mn4O3,"[2, 4, 3]","(-2, 1, 1, 1, 2, 3, -2, -2, -2)","[[-2, 1], [1, 2, 3], [-2]]",2,3,1,True,"[0.351, 0.414, 0.171, 0.171, 0.403, 0.153, 0.799, 0.799, 0.799]","[0.38249999999999995, 0.2245, 0.799]",0.06861112875,0.5146860502751106,True,True,False,True,True,True,False,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
797,Cu2Mn4O3,"[2, 4, 3]","(-2, 1, 1, 2, 2, 2, -2, -2, -2)","[[-2, 1], [1, 2], [-2]]",2,2,1,True,"[0.351, 0.414, 0.171, 0.403, 0.403, 0.403, 0.799, 0.799, 0.799]","[0.38249999999999995, 0.34500000000000003, 0.799]",0.1054380375,0.7909429280397022,True,True,False,True,True,False,False,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
798,Cu2Mn4O3,"[2, 4, 3]","(-2, 2, 1, 1, 1, 1, -2, -1, -1)","[[-2, 2], [1], [-2, -1]]",2,1,2,True,"[0.351, 0.172, 0.171, 0.171, 0.171, 0.171, 0.799, 0.197, 0.197]","[0.26149999999999995, 0.171, 0.39766666666666667]",0.017782261499999997,0.13339354858513622,True,False,True,True,False,False,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
799,Cu2Mn4O3,"[2, 4, 3]","(-2, 2, 1, 1, 1, 2, -2, -2, -1)","[[-2, 2], [1, 2], [-2, -1]]",2,2,2,True,"[0.351, 0.172, 0.171, 0.171, 0.171, 0.403, 0.799, 0.799, 0.197]","[0.26149999999999995, 0.229, 0.5983333333333334]",0.035830294166666665,0.26878077829082503,True,False,True,True,True,False,False,True,True,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
800,Cu2Mn4O3,"[2, 4, 3]","(-2, 2, 1, 1, 1, 3, -2, -2, -2)","[[-2, 2], [1, 3], [-2]]",2,2,1,True,"[0.351, 0.172, 0.171, 0.171, 0.171, 0.153, 0.799, 0.799, 0.799]","[0.26149999999999995, 0.1665, 0.799]",0.03478826025,0.2609639659078649,True,False,True,True,False,True,False,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
801,Cu2Mn4O3,"[2, 4, 3]","(-2, 2, 1, 1, 2, 2, -2, -2, -2)","[[-2, 2], [1, 2], [-2]]",2,2,1,True,"[0.351, 0.172, 0.171, 0.171, 0.403, 0.403, 0.799, 0.799, 0.799]","[0.26149999999999995, 0.28700000000000003, 0.799]",0.059965349499999994,0.4498297790724158,True,False,True,True,True,False,False,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
802,Cu2Mn4O3,"[2, 4, 3]","(1, 1, 1, 1, 1, 1, -2, -2, -2)","[[1], [1], [-2]]",1,1,1,False,"[0.414, 0.414, 0.171, 0.171, 0.171, 0.171, 0.799, 0.799, 0.799]","[0.414, 0.171, 0.799]",0.056564406,0.42431761786600497,False,True,False,True,False,False,False,True,False,Cu2Mn4O3,Mn4Cu2O3,[],[],NA,NA
803,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 1, 2, 4, -1, -1, -1, -1)","[[-2], [1, 2, 4], [-1]]",1,3,1,True,"[0.351, 0.351, 0.171, 0.171, 0.403, 0.139, 0.197, 0.197, 0.197, 0.197]","[0.351, 0.22100000000000003, 0.197]",0.015281487000000002,0.11463400077586465,True,False,False,True,True,False,True,False,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
804,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 1, 3, 3, -1, -1, -1, -1)","[[-2], [1, 3], [-1]]",1,2,1,True,"[0.351, 0.351, 0.171, 0.171, 0.153, 0.153, 0.197, 0.197, 0.197, 0.197]","[0.351, 0.162, 0.197]",0.011201814,0.08403035350990982,True,False,False,True,False,True,False,False,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
805,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 1, 3, 4, -2, -1, -1, -1)","[[-2], [1, 3, 4], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.171, 0.153, 0.139, 0.799, 0.197, 0.197, 0.197]","[0.351, 0.1585, 0.34750000000000003]",0.01933264125,0.14502371477671072,True,False,False,True,False,True,True,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
806,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 1, 4, 4, -2, -2, -1, -1)","[[-2], [1, 4], [-2, -1]]",1,2,2,True,"[0.351, 0.351, 0.171, 0.171, 0.139, 0.139, 0.799, 0.799, 0.197, 0.197]","[0.351, 0.15500000000000003, 0.498]",0.027093690000000004,0.20324318441530176,True,False,False,True,False,False,True,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
807,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 2, 2, 3, -1, -1, -1, -1)","[[-2], [1, 2, 3], [-1]]",1,3,1,True,"[0.351, 0.351, 0.171, 0.403, 0.403, 0.153, 0.197, 0.197, 0.197, 0.197]","[0.351, 0.28250000000000003, 0.197]",0.019534027500000002,0.14653441275647858,True,False,False,True,True,True,False,False,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
808,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 2, 2, 4, -2, -1, -1, -1)","[[-2], [1, 2, 4], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.403, 0.403, 0.139, 0.799, 0.197, 0.197, 0.197]","[0.351, 0.279, 0.34750000000000003]",0.034030327500000006,0.2552783370517495,True,False,False,True,True,False,True,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
809,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 2, 3, 3, -2, -1, -1, -1)","[[-2], [1, 2, 3], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.403, 0.153, 0.153, 0.799, 0.197, 0.197, 0.197]","[0.351, 0.22, 0.34750000000000003]",0.026833950000000002,0.20129474606231143,True,False,False,True,True,True,False,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
810,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 2, 3, 4, -2, -2, -1, -1)","[[-2], [1, 2, 3, 4], [-2, -1]]",1,4,2,True,"[0.351, 0.351, 0.171, 0.403, 0.153, 0.139, 0.799, 0.799, 0.197, 0.197]","[0.351, 0.21650000000000003, 0.498]",0.037843767,0.2838848350058892,True,False,False,True,True,True,True,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
811,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 2, 4, 4, -2, -2, -2, -1)","[[-2], [1, 2, 4], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.403, 0.139, 0.139, 0.799, 0.799, 0.799, 0.197]","[0.351, 0.21300000000000002, 0.6485000000000001]",0.04848380550000001,0.3637010323212572,True,False,False,True,True,False,True,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
812,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 3, 3, 3, -2, -2, -1, -1)","[[-2], [1, 3], [-2, -1]]",1,2,2,True,"[0.351, 0.351, 0.171, 0.153, 0.153, 0.153, 0.799, 0.799, 0.197, 0.197]","[0.351, 0.1575, 0.498]",0.027530685,0.2065213002929679,True,False,False,True,False,True,False,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
813,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 3, 3, 4, -2, -2, -2, -1)","[[-2], [1, 3, 4], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.171, 0.153, 0.153, 0.139, 0.799, 0.799, 0.799, 0.197]","[0.351, 0.154, 0.6485000000000001]",0.035054019000000006,0.2629575538848526,True,False,False,True,False,True,True,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
814,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 1, 3, 4, 4, -2, -2, -2, -2)","[[-2], [1, 3, 4], [-2]]",1,3,1,True,"[0.351, 0.351, 0.171, 0.153, 0.139, 0.139, 0.799, 0.799, 0.799, 0.799]","[0.351, 0.15050000000000002, 0.799]",0.042207574500000004,0.3166199158485274,True,False,False,True,False,True,True,True,False,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
815,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 2, 2, 2, 2, -1, -1, -1, -1)","[[-2], [2], [-1]]",1,1,1,False,"[0.351, 0.351, 0.403, 0.403, 0.403, 0.403, 0.197, 0.197, 0.197, 0.197]","[0.351, 0.403, 0.197]",0.027866241,0.2090384720030473,True,False,False,False,True,False,False,False,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
816,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 2, 2, 2, 3, -2, -1, -1, -1)","[[-2], [2, 3], [-2, -1]]",1,2,2,True,"[0.351, 0.351, 0.403, 0.403, 0.403, 0.153, 0.799, 0.197, 0.197, 0.197]","[0.351, 0.3405, 0.34750000000000003]",0.041531636250000004,0.3115493683373502,True,False,False,False,True,True,False,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
817,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 2, 2, 2, 4, -2, -2, -1, -1)","[[-2], [2, 4], [-2, -1]]",1,2,2,True,"[0.351, 0.351, 0.403, 0.403, 0.403, 0.139, 0.799, 0.799, 0.197, 0.197]","[0.351, 0.337, 0.498]",0.058906926,0.44189002030939795,True,False,False,False,True,False,True,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
818,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 2, 2, 3, 3, -2, -2, -1, -1)","[[-2], [2, 3], [-2, -1]]",1,2,2,True,"[0.351, 0.351, 0.403, 0.403, 0.153, 0.153, 0.799, 0.799, 0.197, 0.197]","[0.351, 0.278, 0.498]",0.048593844,0.36452648559647666,True,False,False,False,True,True,False,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
819,Cu2Mn4O4,"[2, 4, 4]","(-2, -2, 2, 2, 3, 4, -2, -2, -2, -1)","[[-2], [2, 3, 4], [-2, -1]]",1,3,2,True,"[0.351, 0.351, 0.403, 0.403, 0.153, 0.139, 0.799, 0.799, 0.799, 0.197]","[0.351, 0.2745, 0.6485000000000001]",0.06248265075000001,0.4687133022168314,True,False,False,False,True,True,True,True,True,Cu2Mn4O4,Mn2CuO2,[],[],NA,NA
